-46.4939898382418,-23.614933342633,"R. Sg. Hermínio Aurélio Sampaio, 228",Rua Sd. Eidoarte Da Silva Pontes,Ref.: Rua Sd. Eidoarte Da Silva Pontes
-46.6466702772801,-23.5925287994713,"R. Sena Madureira, 1484",,
-46.4230743171283,-23.5603581978055,"R. Aldeia Maria, 258",Ubs Vila Cosmopolita,Ref.: Ubs Vila Cosmopolita
-46.7365715938602,-23.6850729626698,"Av. Guarapiranga, 1934",R Manuel Ferreira De Souza Coelho/ R Doutor Lauro Ribas Braga,Ref.: R Manuel Ferreira De Souza Coelho/ R Doutor Lauro Ribas Braga
-46.5989414369666,-23.6041166520536,"Estr. Das Lágrimas, 247",Complexo Viario Escola De Engenharia Mackenzie/ R Alencar Araripe,Ref.: Complexo Viario Escola De Engenharia Mackenzie/ R Alencar Araripe
-46.5938178692158,-23.4809257641071,"Av. Gustavo Adolfo, 536",Tr Manuel Rincon/ R Caracaxa,Ref.: Tr Manuel Rincon/ R Caracaxa
-46.7220201913431,-23.5246300822251,"R. Br. Da Passagem, 461",R Racine/ R Belmonte,Ref.: R Racine/ R Belmonte
-46.4703049011033,-23.6257042642018,"Av. Bsa. De Muritiba, 393",R Clemente Falcao/ R Joao Do Canto E Melo,Ref.: R Clemente Falcao/ R Joao Do Canto E Melo
-46.5056079876466,-23.5557324367209,"R. Armando Ennio Lona, 66",R Habenarias/ R Camalotilho,Ref.: R Habenarias/ R Camalotilho
-46.4629942396354,-23.533540338986,"Av. Campanella, 1313",R Siderurgica/ R Correia De Godoi,Ref.: R Siderurgica/ R Correia De Godoi
-46.6915460472066,-23.6056029138077,"Av. Pe. Antônio José Dos Santos, 1667",Av. Nova Independência,Ref.: Av. Nova Independência
-46.5885274800424,-23.604196622371,"R. Colorado, 57",R Santa Agueda/ R Licio De Miranda,Ref.: R Santa Agueda/ R Licio De Miranda
-46.754955513635,-23.6862850139125,"Estr. Da Baronesa, 151",Estr.guavirituba,Ref.: Estr.guavirituba
-46.5659941336255,-23.4361737321162,Av. Cabuçu,Av. Cabuçu Ref.: Est Tres Cruzes/ R Do Ushikichi Kamiya,Av. Cabuçu Ref.: Est Tres Cruzes/ R Do Ushikichi Kamiya
-46.5266250511858,-23.5103665433742,"Av. Tarumã, 105",Tr Francisco Catete/ Av Da Justica,Ref.: Tr Francisco Catete/ Av Da Justica
-46.526469047748,-23.5115945416551,"Av. Tarumã, 0",R Odete/ R Do Direito,Ref.: R Odete/ R Do Direito
-46.6725931991555,-23.5836978820684,"R. Joaquim Floriano, 308",,
-46.7526874741042,-23.4012762951874,"R. Crispim Do Amaral, 239",R Antonio De Padua Dias/ R Dr. Joao Rodrigues De Abreu,Ref.: R Antonio De Padua Dias/ R Dr. Joao Rodrigues De Abreu
-46.6310042086463,-23.632464714502,"R. Eduardo Pereira, 217",R Opixe,Ref.: R Opixe
-46.5792577086134,-23.5473466542618,R. David Zeiger,Praça Edmundo Migliaccio,Ref.: Praça Edmundo Migliaccio
-46.4320062912269,-23.5569212267284,R. Cristovão Salamanca,R Alice Preston/ R Garcia Barco,Ref.: R Alice Preston/ R Garcia Barco
-46.7086763500311,-23.4935890760635,Freguesia C/B,"Av. Gen. Edgar Facó, 1408 Ref.: R Henri Potiron/ R Julien Belin","Av. Gen. Edgar Facó, 1408 Ref.: R Henri Potiron/ R Julien Belin"
-46.6318455585025,-23.5267588244938,"R. Jorge Velho, 122",Rua Salvador Leme,Ref.: Rua Salvador Leme
-46.6655032653518,-23.5727008730832,Guianas C/B2,"Av. Nove De Julho, 4050 Ref.: R Honduras/ Av Brasil","Av. Nove De Julho, 4050 Ref.: R Honduras/ Av Brasil"
-46.452898312238,-23.5244163199198,"Av. Pe. Gregório Mafra, 255",R Henrique De Faria/ R Vicente Dutra,Ref.: R Henrique De Faria/ R Vicente Dutra
-46.7645338741332,-23.5669211600935,R. Boris Alexandre,R Rui Amaral Lemos/ R Tasseli Ugo,Ref.: R Rui Amaral Lemos/ R Tasseli Ugo
-46.4578931083272,-23.5792742769165,"R. Malmequer Do Campo, 140",Est Da Barroca Funda/ R Soveral,Ref.: Est Da Barroca Funda/ R Soveral
-46.683647585939,-23.7525697448275,"Av. Da. Belmira Marin, 3355",R Piraju/ R Sao Jose Do Rio Preto,Ref.: R Piraju/ R Sao Jose Do Rio Preto
-46.6246766235557,-23.5161788150488,Portuguesa-tietê,,
-46.5936733827473,-23.6268516139625,"R. Tito Oliani, 271",Rua Antônio Do Lago,Ref.: Rua Antônio Do Lago
-46.5692187586823,-23.5448696283439,"R. Serra De Braganca, 584",Rua Serra De Japi,Ref.: Rua Serra De Japi
-46.5103088705134,-23.5849264198953,"R. Tuma Maluly, 85",R Olivia Trindade,Ref.: R Olivia Trindade
-46.7495084482014,-23.4130712740659,R. Recanto Dos Humildes,Tv Das Camelias/ R Sem Nome,Ref.: Tv Das Camelias/ R Sem Nome
-46.6583265716228,-23.4897779374705,"R. Epaminondas Melo Do Amaral, 1249",Tr Antonio Argenti/ Tr Luis Delune,Ref.: Tr Antonio Argenti/ Tr Luis Delune
-46.5573236893806,-23.580463557992,"Av. Vila Ema, 1955",R Antonio Gomes/ Tr Verbena Sagrada,Ref.: R Antonio Gomes/ Tr Verbena Sagrada
-46.7137963312177,-23.7909347934684,"Av. Prof. Hermógenes De Freitas Leitão Filho, 2362",Av Sadamu Inoue/ R Joaquim Pedro De Andrade,Ref.: Av Sadamu Inoue/ R Joaquim Pedro De Andrade
-46.4325775295797,-23.4846383042007,"Av. Oliveira Freire, 268",R Pedroso Da Silva/ R Itapora,Ref.: R Pedroso Da Silva/ R Itapora
-46.5814474861416,-23.6111795951286,Av. Alm. Delamare,R Vinte E Oito De Outubro/ R Anita Tagliaferri,Ref.: R Vinte E Oito De Outubro/ R Anita Tagliaferri
-46.6322011902383,-23.6364707138641,"Av. Leonardo Da Vinci, 2677",Praça Anna Roza Tardochi De Andrade,Ref.: Praça Anna Roza Tardochi De Andrade
-46.4656441632465,-23.5531253260832,"Av. Líder, 3157",R Vale Do Ipojuca/ Av Itaquera,Ref.: R Vale Do Ipojuca/ Av Itaquera
-46.4159004101763,-23.5414661972315,Plat. Est. Cptm Guaianazes Lado Norte,R Amalia Heredia Fernandes/ R Bom Jesus Da Penha,Ref.: R Amalia Heredia Fernandes/ R Bom Jesus Da Penha
-46.6465746606653,-23.7760376156178,"Estr. Itaquaquecetuba, 8824",,
-46.74316006391,-23.5365821300368,Ceasa,,
-46.5775655939121,-23.5837996120562,"Av. Prof. Luiz Ignácio Anhaia Mello, 1631",R Americo Vespucio/ R Falchi Gianini,Ref.: R Americo Vespucio/ R Falchi Gianini
-46.575451096372,-23.4355327594862,"R. S. Felipe De Neri, 78",R Serra Dourada/ R Serra Branca,Ref.: R Serra Dourada/ R Serra Branca
-46.4762142836861,-23.5037284075941,"R. Prof. Antônio De Castro Lopes, 211",R Sao Joaquim Da Barra/ R Osvaldo Guedes,Ref.: R Sao Joaquim Da Barra/ R Osvaldo Guedes
-46.6131837240433,-23.5003507988092,"Av. Gen. Ataliba Leonel, 1595",Tr Rafael Baralli/ Pc Orlando Silva,Ref.: Tr Rafael Baralli/ Pc Orlando Silva
-46.6997638888156,-23.6426908999562,Granja Julieta C/B 2,"Av. Sto. Amaro, 7178 Ref.: Sentido C/B - Lado Esquerdo Da Pista","Av. Sto. Amaro, 7178 Ref.: Sentido C/B - Lado Esquerdo Da Pista"
-46.6143125829509,-23.5412887598891,Parada 1 E 3 - Concórdia,"Av. Rangel Pestana, 2169 Ref.: R Gomes Cardim/ R Maria Marcolina","Av. Rangel Pestana, 2169 Ref.: R Gomes Cardim/ R Maria Marcolina"
-46.7459240122481,-23.8457768323603,"Estr. Eng. Marsilac, 2820",,
-46.6723274651925,-23.5042929622023,"Av. Prof. Celestino Bourroul, 1018",Pc Marco Antonio Primon Maeste/ Av Nossa Senhora Do O,Ref.: Pc Marco Antonio Primon Maeste/ Av Nossa Senhora Do O
-46.7162974480571,-23.4545931375775,"R. Cde. Monterone, 100",R Wenceslau De Campos/ R Colonial Do Irai,Ref.: R Wenceslau De Campos/ R Colonial Do Irai
-46.6573593902938,-23.5454118777437,"Av. Angélica (pça. Buenos Aires), 1490",R Alagoas/ R Piaui,Ref.: R Alagoas/ R Piaui
-46.7550511873057,-23.4847542163271,"Estr. Turística Do Jaraguá, 1101",R Venancio Diniz Junqueira/ R Jurubim,Ref.: R Venancio Diniz Junqueira/ R Jurubim
-46.3986374663021,-23.5463091432202,"R. Leonilda Magrini, 446",,
-46.7461750111234,-23.8458018330567,"Estr. Eng. Marsilac, 2920",R. Rio De Janeiro,Ref.: R. Rio De Janeiro
-46.7206278876969,-23.6172199848428,Av. Hebe Camargo,Rua Herbert Spencer,Ref.: Rua Herbert Spencer
-46.74728572804,-23.6319000460264,"R. Mário Linhares, 559",R Jose Pereira Bueno/ R Professor Luis Magalhaes De Araujo,Ref.: R Jose Pereira Bueno/ R Professor Luis Magalhaes De Araujo
-46.5901136660035,-23.5465726858442,"R. Serra Da Bocaina, 126",Rua Siqueira Bueno,Ref.: Rua Siqueira Bueno
-46.7828923439401,-23.7023510778097,"Estr. Do M'boi Mirim, 6891",Rua Peloponeso E Rua Três Marias,Ref.: Rua Peloponeso E Rua Três Marias
-46.7663866659959,-23.626818105455,"Estr. Do Campo Limpo, 4531",R Martinho Lutero/ R Desembargador Alceu Cordeiro Fernandes,Ref.: R Martinho Lutero/ R Desembargador Alceu Cordeiro Fernandes
-46.4820110351386,-23.5710163539366,"R. Lopes De Medeiros, 85",Rua Jose Dias Velho,Ref.: Rua Jose Dias Velho
-46.7567464245484,-23.4111672964484,"Estr. S. Paulo/jundiaí, 13",R Joaquim Xavier Pinheiro/ R Goncalves De Andrade,Ref.: R Joaquim Xavier Pinheiro/ R Goncalves De Andrade
-46.4747839196944,-23.6145652884092,"R. José Ricardo Da Costa, 233",Rua José Maciel,Ref.: Rua José Maciel
-46.5937686475353,-23.5475486952069,"R. Taquari, 1074",R Paqueta/ R Sapucaia,Ref.: R Paqueta/ R Sapucaia
-46.7398654021787,-23.4389972201833,R. Friedrich Von Voith,R Sem Denominacao/ R Quatro,Ref.: R Sem Denominacao/ R Quatro
-46.7736595538297,-23.6512811018661,"R. Limbani, 181",R Lanzarote/ R Cromer,Ref.: R Lanzarote/ R Cromer
-46.7244991404439,-23.5368140768869,"Av. Queiroz Filho, 527",R Paulo Franco/ Av Imperatriz Leopoldina,Ref.: R Paulo Franco/ Av Imperatriz Leopoldina
-46.6691480799701,-23.6235748320052,"R. Vieira De Moraes, 1374",R Panapoi/ R Vicente Leporace,Ref.: R Panapoi/ R Vicente Leporace
-46.418964316292,-23.5657611805041,Av. Paulo Gracindo,Rv Celia Helena/ R Geraldo Vietri,Ref.: Rv Celia Helena/ R Geraldo Vietri
-46.5891999093131,-23.4746437575668,"R. Baltazar De Moraes, 95",R Conde De Assumar/ R Silveste Lacroix,Ref.: R Conde De Assumar/ R Silveste Lacroix
-46.6300027566751,-23.4695088782627,"Av. Sta. Inês, 1175",R Srg. Joao Joaquim Dias/ R Srg. Advincola,Ref.: R Srg. Joao Joaquim Dias/ R Srg. Advincola
-46.5349509505672,-23.5301495464168,"R. Demini, 187",,
-46.6874461184846,-23.5893869185111,"R. Prof. Geraldo Ataliba, 42",Av Henrique Chamma/ R Leopoldo Couto De Magalhaes Junior,Ref.: Av Henrique Chamma/ R Leopoldo Couto De Magalhaes Junior
-46.5687499613271,-23.4846086893758,"R. Jota Carlos, 227",Av Mendes Da Rocha/ R Alvaro Dos Santos,Ref.: Av Mendes Da Rocha/ R Alvaro Dos Santos
-46.6932303847897,-23.5023910233365,"R. Miguel Conejo, 356",Pc Flavio Rangel,Ref.: Pc Flavio Rangel
-46.4663633196639,-23.5052843780817,"R. Palmeira De Leque, 640",Rua Caparosa,Ref.: Rua Caparosa
-46.7108036153194,-23.7104358640332,Mário Martins C/B,"Av. Atlântica, 4830 Ref.: R Mario Martins De Almeida/ Av Nicolau Alayon","Av. Atlântica, 4830 Ref.: R Mario Martins De Almeida/ Av Nicolau Alayon"
-46.6934915728558,-23.7443397810891,"Av. Antônio Carlos Benjamim Dos Santos, 328",Av Paramaribo/ R Polo Sul,Ref.: Av Paramaribo/ R Polo Sul
-46.6692558872489,-23.6808587748745,"R. Zike Tuma, 7",R David Eid/ R Marginal,Ref.: R David Eid/ R Marginal
-46.4663199643867,-23.61178026722,"Av. Satélite, 504",Vel Vinte E Dois/ R Joao De Mendonca,Ref.: Vel Vinte E Dois/ R Joao De Mendonca
-46.7766125451083,-23.650239111311,"R. Limbani, 519",R Jose Ramos Fernandes/ R Guntur,Ref.: R Jose Ramos Fernandes/ R Guntur
-46.4754272407974,-23.5175993908567,Terminal A. E. Carvalho,Av Do Imperador/ Tr Vitoria Silva Santos,Ref.: Av Do Imperador/ Tr Vitoria Silva Santos
-46.6601778895844,-23.691375738486,"Av. Augusto De Castro, 99",Praça Do Acuri,Ref.: Praça Do Acuri
-46.6531775994324,-23.4878459248882,"Av. Direitos Humanos, 65",Posto Ipiranga,Ref.: Posto Ipiranga
-46.6257736562112,-23.5050028296566,"R. Voluntários Da Pátria, 1694",Av Braz Leme/ R Aviador Gil Guilherme,Ref.: Av Braz Leme/ R Aviador Gil Guilherme
-46.6100298781649,-23.4579318338082,"R. Maria Amalia Lopes De Azevedo, 1588",R Fonte De Sao Joao/ R Abel Correa Almeida Pires,Ref.: R Fonte De Sao Joao/ R Abel Correa Almeida Pires
-46.7281564558267,-23.4374451887071,"Estr. De Taipas, 2581",R Leila Diniz/ R Cel. Antonio Pereira De Lima,Ref.: R Leila Diniz/ R Cel. Antonio Pereira De Lima
-46.7093509888499,-23.6009749690848,"Av. Morumbi, 3601",Av Giovanni Gronchi/ R Padre Lebret,Ref.: Av Giovanni Gronchi/ R Padre Lebret
-46.3966564028534,-23.5678091150733,"R. Dr. Francisco Bueno Torres, 270",Rua Alfredo Da Ressureição Rabaçal,Ref.: Rua Alfredo Da Ressureição Rabaçal
-46.7620984586709,-23.6938320268446,"Estr. Da Baronesa, 1008",R Das Consonancias/ R Do Contraponto,Ref.: R Das Consonancias/ R Do Contraponto
-46.6360030306742,-23.6792906816261,"R. Sebastião Afonso, 715",R Padre Antonio De Gouveia/ R Jose De Afonseca,Ref.: R Padre Antonio De Gouveia/ R Jose De Afonseca
-46.4362261274129,-23.6006651931946,"R. Celso Betim, 305",Rua João Batista Bono,Ref.: Rua João Batista Bono
-46.687305520142,-23.4690840407263,"R. Ruiva, 156",R Dr. Ivo Guida/ R. Alfredo Garcia Aquilino,Ref.: R Dr. Ivo Guida/ R. Alfredo Garcia Aquilino
-46.4370974396736,-23.5059862945094,"R. Mohamed Ibrahin Saleh, 212",R Filomeno Jose Do Costa / R Georgina Sa Leite Orcessi,Ref.: R Filomeno Jose Do Costa / R Georgina Sa Leite Orcessi
-46.3953944647848,-23.5508361292766,"Estr. De Poa, 1727",R Domingos Pinheiro/ R Progresso,Ref.: R Domingos Pinheiro/ R Progresso
-46.3747666946311,-23.5077891161923,"R. Pe. Virgílio Campello, 284",R Chuva Na Montanha/ R Dois,Ref.: R Chuva Na Montanha/ R Dois
-46.4499520656273,-23.6019742308371,"R. Curumatim, 90",Rua Antonio De Jaboatão,Ref.: Rua Antonio De Jaboatão
-46.7915414256748,-23.667412136876,"R. Eduardo Carige Barauna, 35",,
-46.7068632879381,-23.5144970495886,"R. Félix Guilhem, 931",Rua Antônio Fidelis / Largo Da Lapa,Ref.: Rua Antônio Fidelis / Largo Da Lapa
-46.7968823840851,-23.6732151463831,"Av. Andorinha Dos Beirais, 633",R Aguia Real/ Rua Panorama,Ref.: R Aguia Real/ Rua Panorama
-46.6485290134563,-23.6689227277265,Parada Públio Pimentel,"Av. Cupece, 3779 Ref.: R. Públio Pimentel","Av. Cupece, 3779 Ref.: R. Públio Pimentel"
-46.3953193980482,-23.5709251080199,"R. Inácio Monteiro, 3425",R Fermin Alvarez/ R Victor Orban,Ref.: R Fermin Alvarez/ R Victor Orban
-46.5684316340854,-23.5831615867691,"Av. Francisco Falconi, 10",R Jose Goncalves Galeao/ Av Professor Luiz Ignacio Anhaia Mello,Ref.: R Jose Goncalves Galeao/ Av Professor Luiz Ignacio Anhaia Mello
-46.3762777344404,-23.4939181351552,"R. Maximiano Corrêa Dos Santos, 160",R Joao Missel Gigante/ R Manuel Lemes Da Silva,Ref.: R Joao Missel Gigante/ R Manuel Lemes Da Silva
-46.5353438300239,-23.565789510692,"Av. Flor De Vila Formosa, 59",Av Trumain/ R Azevedo Brito,Ref.: Av Trumain/ R Azevedo Brito
-46.7113212059464,-23.8309597473986,"R. Visc. De Montalegre, 642",R Quatro/ R Barao Da Foz,Ref.: R Quatro/ R Barao Da Foz
-46.6541721687175,-23.6156497973969,"Av. Aratas, 1496",Al Dos Uapes/ Al Dos Guainumbis,Ref.: Al Dos Uapes/ Al Dos Guainumbis
-46.5532738452745,-23.538823589374,"Av. Cons. Carrão, 492",R Flamengo/ R Joao Gomes Ribeiro,Ref.: R Flamengo/ R Joao Gomes Ribeiro
-46.5065151590123,-23.5031764939357,"R. S. José Do Campestre, 701",R Jose Da Penha/ R Agudos Do Sul,Ref.: R Jose Da Penha/ R Agudos Do Sul
-46.7409746735761,-23.655922004141,"R. João Fernandes Camisa Nova Júnior, 818",R Antonio Esper/ R Professor Antonio De Franco,Ref.: R Antonio Esper/ R Professor Antonio De Franco
-46.7533282280323,-23.4746512217485,"Estr. Turística Do Jaraguá, 2500",R Manuel Bento Da Cruz/ Est Do Pico,Ref.: R Manuel Bento Da Cruz/ Est Do Pico
-46.5866808460022,-23.496836727425,"Av. Conceição, 3071",R Jose Inague/ R S Teofilo,Ref.: R Jose Inague/ R S Teofilo
-46.5666138063431,-23.5338316323416,Parada 3 - Hosp. Munic. Do Tatuapé,"Av. Celso Garcia, 4712 Ref.: R Coronel Souza Reis/ R Santo Elias","Av. Celso Garcia, 4712 Ref.: R Coronel Souza Reis/ R Santo Elias"
-46.799988132313,-23.4453623835236,"R. Lagoa Do Morro, 116",Av Da Solidariedade/ R Sem Nome,Ref.: Av Da Solidariedade/ R Sem Nome
-46.4637253423737,-23.5017723742971,"Av. Antônio Louzada Antunes, 316",R Flor De Baile/ R Sossoia,Ref.: R Flor De Baile/ R Sossoia
-46.557281836997,-23.5362976033445,"R. Melo Freire, 0",Vdto Conselheiro Carrao/ R Antonio De Barros,Ref.: Vdto Conselheiro Carrao/ R Antonio De Barros
-46.5096188915122,-23.5795054235268,"Av. Pst. Cicero Canuto De Lima, 249",R Aparecida De São Manoel,Ref.: R Aparecida De São Manoel
-46.7109238060957,-23.6535479208921,Pmv - 51,Term. Sto. Amaro Ref.: Tr Jurci Soares Sebastiao/ R Humboldt,Term. Sto. Amaro Ref.: Tr Jurci Soares Sebastiao/ R Humboldt
-46.5412249596671,-23.5195685751623,"R. Caquito, 543",R Senador Godoi/ R Jaborandi,Ref.: R Senador Godoi/ R Jaborandi
-46.7750343945335,-23.6969800606606,"R. Agamenon Pereira Da Silva, 647",R Antonio Neves Nogueira/ R Joao Ribeiro Peixoto,Ref.: R Antonio Neves Nogueira/ R Joao Ribeiro Peixoto
-46.6657176655443,-23.7510416950625,"R. Pedro Escobar, 606",R Mario Aspa/ R Joao Da Costa Moreira,Ref.: R Mario Aspa/ R Joao Da Costa Moreira
-46.6402786186869,-23.4981648777608,"Av. Imirim, 474",,
-46.5085891497985,-23.5033444996309,"R. Augusto Ambros, 80",R Jose Da Penha/ R Pastoril De Itapetinga,Ref.: R Jose Da Penha/ R Pastoril De Itapetinga
-46.4164923984486,-23.5442401960026,R. Evaldo Calabrez,R Professor Melo Paiva/ R Serra Do Mar,Ref.: R Professor Melo Paiva/ R Serra Do Mar
-46.7111728037439,-23.6539409212093,Pmv 3,Term. Sto. Amaro Ref.: Tr Jurci Soares Sebastiao/ R Humboldt,Term. Sto. Amaro Ref.: Tr Jurci Soares Sebastiao/ R Humboldt
-46.6247004727522,-23.5613647688063,"R. Do Lavapés, 726",R Teixeira Mendes/ Tr Professor Oscar Sayago De Sa Pereira,Ref.: R Teixeira Mendes/ Tr Professor Oscar Sayago De Sa Pereira
-46.4499462873468,-23.5355892998709,"R. Sabbado D'ângelo, 292",R Jose Oiticica Filho/ R Paulo Lopes Leao,Ref.: R Jose Oiticica Filho/ R Paulo Lopes Leao
-46.7926533253444,-23.6958801120263,"R. Achairá, 33",,
-46.4246535648498,-23.4840002824658,"Av. Oliveira Freire, 1081",R Monsenhor Lourenco Giordano/ R Guaracapema,Ref.: R Monsenhor Lourenco Giordano/ R Guaracapema
-46.7144122701438,-23.8082267783683,"Av. Prof. Hermógenes De Freitas Leitão Filho, 4680",Av Sadamu Inoue/ R Joaquim Pedro De Andrade,Ref.: Av Sadamu Inoue/ R Joaquim Pedro De Andrade
-46.5606336727782,-23.5813045665282,"Av. Prof. Luiz Ignácio Anhaia Mello, 3443",Estação Oratório,Ref.: Estação Oratório
-46.5938000334655,-23.431471815531,Av. Cel. Sezefredo Fagundes,R Kotinda/ R Joao Leite,Ref.: R Kotinda/ R Joao Leite
-46.7020837351522,-23.6855738638007,Parada Maria Aparecida Cardia,"Av. Do Rio Bonito, 1528 Ref.: Rua Brasílio Da Veiga","Av. Do Rio Bonito, 1528 Ref.: Rua Brasílio Da Veiga"
-46.7574894291447,-23.4088513009285,"R. Mogeiro, 136",R Rosa Do Japao/ R Luis Carlos De Assumpcao,Ref.: R Rosa Do Japao/ R Luis Carlos De Assumpcao
-46.7571135001753,-23.6876300187404,"Estr. Da Baronesa, 221",,
-46.6699540938864,-23.6184228394881,"R. Cde. De Porto Alegre, 1706",R Demostenes/ R Jose Manzini,Ref.: R Demostenes/ R Jose Manzini
-46.7108126160937,-23.7101948642973,Mário Martins B/C,"Av. Atlântica, 4821 Ref.: R Mario Martins De Almeida/ Av Nicolau Alayon","Av. Atlântica, 4821 Ref.: R Mario Martins De Almeida/ Av Nicolau Alayon"
-46.4509089964036,-23.6214582134186,"Av. Sapopemba, 17739",Av. Jacu-pessego/nova Trabalhadores,Ref.: Av. Jacu-pessego/nova Trabalhadores
-46.4148434138437,-23.5416931939977,Plat. Est. Cptm Guaianazes Lado Norte,R Amalia Heredia Fernandes/ R Bom Jesus Da Penha,Ref.: R Amalia Heredia Fernandes/ R Bom Jesus Da Penha
-46.5935324984479,-23.592469648552,"R. Auriverde, 515",R Ajaroba/ R Ubarana,Ref.: R Ajaroba/ R Ubarana
-46.3895635914578,-23.5201581450189,"R. Rafael Galvão (pça. Fonte Da Conquista), 105",R Manoel Cerqueira Leite/ R Rafael Galvao,Ref.: R Manoel Cerqueira Leite/ R Rafael Galvao
-46.6041735078306,-23.5764196951606,"R. Tabor, 613",R Agostinho Gomes/ R Bento Vieira,Ref.: R Agostinho Gomes/ R Bento Vieira
-46.7191821595909,-23.5376800609318,"Av. Pe. Pereira De Andrade, 100",R Baicuri,Ref.: R Baicuri
-46.6331841921876,-23.6346707184788,"R. Cel. Cristovão Colombo De Melo Matos, 137",R Simao Da Matta/ Av Diederichsen,Ref.: R Simao Da Matta/ Av Diederichsen
-46.4023065580305,-23.5141691874125,"Estr. D. João Neri, 2444",R Santo Antonio Da Vargem Alegre/ R Vau Acu,Ref.: R Santo Antonio Da Vargem Alegre/ R Vau Acu
-46.6306569744373,-23.7026186430277,"R. Vicente Strichalsky, 494",R George Benda/ R Silvio Padovani,Ref.: R George Benda/ R Silvio Padovani
-46.7885413640855,-23.6894211066404,"R. Mário Totta, 583",R Nepal/ Av Da Moenda Velha,Ref.: R Nepal/ Av Da Moenda Velha
-46.6392437469592,-23.4608729133234,"Av. Sta. Inês, 2814",R Maria Amelia Monteiro/ R Louredo Da Serra,Ref.: R Maria Amelia Monteiro/ R Louredo Da Serra
-46.7392138970772,-23.591415063571,"Av. Eliseu De Almeida, 3307",R Comendador Francisco Chinnici/ R Engenheiro Jose Valter Seng,Ref.: R Comendador Francisco Chinnici/ R Engenheiro Jose Valter Seng
-46.755587945254,-23.8537208524526,"Estr. Do Cipó, 51",,
-46.7136724648734,-23.4528051319962,"R. Paranaiguara, 156",R Carmem Cunha/ R Jubeba,Ref.: R Carmem Cunha/ R Jubeba
-46.5801688501381,-23.5037397018449,"R. Nagasaki, 247",Rua Canhoneira Mearim,Ref.: Rua Canhoneira Mearim
-46.6487019407155,-23.690348706775,R. Papa Gregório Magno,R Frei Lourenco De Alcantara/ R Madre Giuseppina Dones,Ref.: R Frei Lourenco De Alcantara/ R Madre Giuseppina Dones
-46.6868135007475,-23.4755340327053,"R. Br. De Santo Ângelo, 417",R Nicolas Adam/ R Sem Nome,Ref.: R Nicolas Adam/ R Sem Nome
-46.7596549674981,-23.5450091683062,"Av. Dr. Francisco De P. V. De Azevedo, 420",R Drarmando De Pitta Brito,Ref.: R Drarmando De Pitta Brito
-46.6932334940797,-23.4695270570335,"R. Parapuã, 1847",R Rodolfo Bardela/ R Nereu Rangel Pestana,Ref.: R Rodolfo Bardela/ R Nereu Rangel Pestana
-46.7038285822172,-23.728846825918,"R. Álvares Correia, 250",R Jangada Nova/ R Fajao,Ref.: R Jangada Nova/ R Fajao
-46.764812131167,-23.7875809428576,"Av. Do Paiol, 1178","Av. Do Paiol, 1178 Ref.: Estrada Do Jaceguava","Av. Do Paiol, 1178 Ref.: Estrada Do Jaceguava"
-46.5411448193452,-23.5617445313225,"R. Oswaldo Arouca, 126",R Venus/ R Iru,Ref.: R Venus/ R Iru
-46.6127316433615,-23.5251417719906,"Av. Bom Jardim, 149",R Guaranta/ R Piassaguera,Ref.: R Guaranta/ R Piassaguera
-46.6093446783203,-23.5188777688399,R. Dos Machados,Oposto A R. Eduardo Leopoldo/concessionária Ford/concessionária Pegeot,Ref.: Oposto A R. Eduardo Leopoldo/concessionária Ford/concessionária Pegeot
-46.4885990681419,-23.5528893914278,Av. Sylvio Torres,R Jose Taliberti/ R Ede Da Silva Gallo,Ref.: R Jose Taliberti/ R Ede Da Silva Gallo
-46.5876420039409,-23.4480997807877,"Av. Antonelo Da Messina, 954",,
-46.5583265865927,-23.6099415306581,"R. Mq. De Santo Amaro, 1136",R Padre Raimundo Da Silva/ R Simiao Fernandes,Ref.: R Padre Raimundo Da Silva/ R Simiao Fernandes
-46.715223350649,-23.4852451031234,Acangapiranga C/B,"Av. Cb. Adão Pereira, 170 Ref.: R Constantino Nery/ Av Benedito Andrade","Av. Cb. Adão Pereira, 170 Ref.: R Constantino Nery/ Av Benedito Andrade"
-46.7469539480536,-23.5665801105247,"Av. Nsa. Sra. Da Assunção, 1177",R Emiliano Cardoso De Mello/ R Professor Augusto Monjardino,Ref.: R Emiliano Cardoso De Mello/ R Professor Augusto Monjardino
-46.4296132828643,-23.5624262141952,"R. Prof. Hasegawa, 499",R Matashiro Yamagushi/ R Sugao Suzuki,Ref.: R Matashiro Yamagushi/ R Sugao Suzuki
-46.7527449159152,-23.8658288326427,"R. Fonte Nova, 81",R Benedito Felizardo/ Est Do Sumare,Ref.: R Benedito Felizardo/ Est Do Sumare
-46.4286474782778,-23.5050072716229,"R. Cembira, 1056",R Julio Vergueiro/ R Benjamin Capusso,Ref.: R Julio Vergueiro/ R Benjamin Capusso
-46.6715000863789,-23.6187478435582,"R. Dr. Jesuíno Maciel, 893",R Noel Torezin/ R Antonio De Macedo Soares,Ref.: R Noel Torezin/ R Antonio De Macedo Soares
-46.7759385392527,-23.65281410684,R. Guntur,R Francisco Lacerda E Almeida/ R Medea,Ref.: R Francisco Lacerda E Almeida/ R Medea
-46.6639656581729,-23.7553816857647,"Estr. Da Ligação, 58",,
-46.5929473537964,-23.6363896022212,"R. Rizieri Negrini, 343",A,Ref.: A
